img_name,masked_image,binary_image,clone,rep,tuber,sprouting,hollow_heart,IBS,bruise,cracks,stemend_browning,anthocyanin,vascular_discoloration,greening,unknow_defect
73_1_7,73_1_7_masked.jpg,73_1_7_binary.jpg,73,1,7,0,0,0,0,0,0,0,0,0,0
73_1_8,73_1_8_masked.jpg,73_1_8_binary.jpg,73,1,8,0,0,0,0,0,0,0,0,0,0
73_1_9,73_1_9_masked.jpg,73_1_9_binary.jpg,73,1,9,0,0,0,0,0,0,0,0,0,0
73_1_10,73_1_10_masked.jpg,73_1_10_binary.jpg,73,1,10,0,0,0,0,0,0,0,0,0,0
73_2_1,73_2_1_masked.jpg,73_2_1_binary.jpg,73,2,1,0,0,0,0,0,0,0,0,0,0
73_2_2,73_2_2_masked.jpg,73_2_2_binary.jpg,73,2,2,0,0,0,0,0,0,0,0,0,0
73_2_3,73_2_3_masked.jpg,73_2_3_binary.jpg,73,2,3,0,0,0,0,0,0,0,0,0,0
73_2_4,73_2_4_masked.jpg,73_2_4_binary.jpg,73,2,4,0,0,0,0,0,0,0,0,0,0
73_2_5,73_2_5_masked.jpg,73_2_5_binary.jpg,73,2,5,0,0,0,0,0,0,0,0,0,0
74_1_6,74_1_6_masked.jpg,74_1_6_binary.jpg,74,1,6,0,0,0,0,0,0,0,0,0,0
74_1_7,74_1_7_masked.jpg,74_1_7_binary.jpg,74,1,7,0,0,0,1,0,0,0,0,0,0
74_1_8,74_1_8_masked.jpg,74_1_8_binary.jpg,74,1,8,0,0,0,0,0,0,0,0,0,0
74_1_9,74_1_9_masked.jpg,74_1_9_binary.jpg,74,1,9,0,0,0,1,0,0,0,0,0,0
74_1_10,74_1_10_masked.jpg,74_1_10_binary.jpg,74,1,10,0,0,0,1,0,0,0,0,0,0
74_2_1,74_2_1_masked.jpg,74_2_1_binary.jpg,74,2,1,0,0,0,0,0,0,0,0,0,0
74_2_2,74_2_2_masked.jpg,74_2_2_binary.jpg,74,2,2,0,1,0,0,0,0,0,0,0,0
74_2_3,74_2_3_masked.jpg,74_2_3_binary.jpg,74,2,3,0,0,0,0,0,0,0,0,0,0
74_2_4,74_2_4_masked.jpg,74_2_4_binary.jpg,74,2,4,0,0,0,0,0,0,0,0,0,0
74_2_5,74_2_5_masked.jpg,74_2_5_binary.jpg,74,2,5,0,0,0,0,0,0,0,0,0,0
75_1_6,75_1_6_masked.jpg,75_1_6_binary.jpg,75,1,6,0,1,0,1,0,0,0,1,0,1
75_1_7,75_1_7_masked.jpg,75_1_7_binary.jpg,75,1,7,0,1,0,1,0,0,0,1,0,1
75_1_8,75_1_8_masked.jpg,75_1_8_binary.jpg,75,1,8,0,1,1,0,0,0,0,0,0,0
75_1_9,75_1_9_masked.jpg,75_1_9_binary.jpg,75,1,9,0,1,0,0,0,0,0,0,0,0
75_1_10,75_1_10_masked.jpg,75_1_10_binary.jpg,75,1,10,0,1,1,0,0,0,0,1,0,0
75_2_1,75_2_1_masked.jpg,75_2_1_binary.jpg,75,2,1,0,1,0,0,0,0,0,1,0,0
75_2_2,75_2_2_masked.jpg,75_2_2_binary.jpg,75,2,2,0,1,0,0,0,0,0,0,0,0
75_2_3,75_2_3_masked.jpg,75_2_3_binary.jpg,75,2,3,0,1,0,0,0,0,0,0,0,0
75_2_4,75_2_4_masked.jpg,75_2_4_binary.jpg,75,2,4,0,0,0,0,0,0,0,0,0,0
75_2_5,75_2_5_masked.jpg,75_2_5_binary.jpg,75,2,5,0,0,0,0,0,0,0,0,0,0
76_1_6,76_1_6_masked.jpg,76_1_6_binary.jpg,76,1,6,0,0,0,0,0,0,0,0,0,0
76_1_7,76_1_7_masked.jpg,76_1_7_binary.jpg,76,1,7,0,0,0,0,0,0,0,0,0,0
76_1_8,76_1_8_masked.jpg,76_1_8_binary.jpg,76,1,8,0,0,0,0,0,0,0,0,0,0
76_1_9,76_1_9_masked.jpg,76_1_9_binary.jpg,76,1,9,0,0,0,0,0,0,0,0,0,0
76_1_10,76_1_10_masked.jpg,76_1_10_binary.jpg,76,1,10,0,1,0,0,0,0,0,0,0,0
76_2_1,76_2_1_masked.jpg,76_2_1_binary.jpg,76,2,1,0,0,0,0,0,0,0,0,0,0
76_2_2,76_2_2_masked.jpg,76_2_2_binary.jpg,76,2,2,0,0,0,0,0,0,0,0,0,0
76_2_3,76_2_3_masked.jpg,76_2_3_binary.jpg,76,2,3,0,0,0,0,0,0,0,1,0,0
76_2_4,76_2_4_masked.jpg,76_2_4_binary.jpg,76,2,4,0,0,0,0,0,0,0,0,0,0
76_2_5,76_2_5_masked.jpg,76_2_5_binary.jpg,76,2,5,0,0,0,0,1,0,0,0,0,0
77_1_6,77_1_6_masked.jpg,77_1_6_binary.jpg,77,1,6,0,0,0,0,0,0,0,0,0,0
77_1_7,77_1_7_masked.jpg,77_1_7_binary.jpg,77,1,7,0,0,0,0,0,0,0,0,0,0
77_1_8,77_1_8_masked.jpg,77_1_8_binary.jpg,77,1,8,0,0,0,0,0,0,0,0,0,0
77_1_9,77_1_9_masked.jpg,77_1_9_binary.jpg,77,1,9,0,0,0,0,0,0,0,0,0,0
77_1_10,77_1_10_masked.jpg,77_1_10_binary.jpg,77,1,10,0,0,0,0,0,0,0,0,0,0
77_2_1,77_2_1_masked.jpg,77_2_1_binary.jpg,77,2,1,0,0,0,0,0,0,0,0,0,0
77_2_2,77_2_2_masked.jpg,77_2_2_binary.jpg,77,2,2,0,0,0,0,0,0,0,0,0,0
77_2_3,77_2_3_masked.jpg,77_2_3_binary.jpg,77,2,3,0,0,0,0,0,0,0,0,0,0
77_2_4,77_2_4_masked.jpg,77_2_4_binary.jpg,77,2,4,0,0,0,0,0,0,0,0,0,0
77_2_5,77_2_5_masked.jpg,77_2_5_binary.jpg,77,2,5,0,0,1,0,0,0,0,0,0,0
78_1_6,78_1_6_masked.jpg,78_1_6_binary.jpg,78,1,6,0,0,0,0,0,0,0,0,0,0
78_1_7,78_1_7_masked.jpg,78_1_7_binary.jpg,78,1,7,0,0,0,0,0,0,0,0,0,0
78_1_8,78_1_8_masked.jpg,78_1_8_binary.jpg,78,1,8,0,0,1,0,0,0,0,0,0,0
78_1_9,78_1_9_masked.jpg,78_1_9_binary.jpg,78,1,9,0,0,0,0,0,0,0,0,0,0
78_1_10,78_1_10_masked.jpg,78_1_10_binary.jpg,78,1,10,0,0,0,0,1,0,0,0,0,0
78_2_1,78_2_1_masked.jpg,78_2_1_binary.jpg,78,2,1,0,0,1,1,0,0,0,0,0,0
78_2_2,78_2_2_masked.jpg,78_2_2_binary.jpg,78,2,2,0,0,1,0,0,0,0,0,0,0
78_2_3,78_2_3_masked.jpg,78_2_3_binary.jpg,78,2,3,0,0,1,0,0,0,0,0,0,0
78_2_4,78_2_4_masked.jpg,78_2_4_binary.jpg,78,2,4,0,0,1,0,0,0,0,0,0,0
78_2_5,78_2_5_masked.jpg,78_2_5_binary.jpg,78,2,5,0,0,1,0,0,0,0,0,0,0
79_1_6,79_1_6_masked.jpg,79_1_6_binary.jpg,79,1,6,0,0,0,0,0,0,0,0,0,0
79_1_7,79_1_7_masked.jpg,79_1_7_binary.jpg,79,1,7,0,0,0,0,0,0,0,1,0,0
79_1_8,79_1_8_masked.jpg,79_1_8_binary.jpg,79,1,8,0,0,0,0,0,0,0,1,0,0
79_1_9,79_1_9_masked.jpg,79_1_9_binary.jpg,79,1,9,0,0,0,0,0,0,0,0,0,0
79_1_10,79_1_10_masked.jpg,79_1_10_binary.jpg,79,1,10,0,0,0,0,0,0,0,0,0,0
79_2_1,79_2_1_masked.jpg,79_2_1_binary.jpg,79,2,1,0,0,0,0,0,0,0,1,0,0
79_2_2,79_2_2_masked.jpg,79_2_2_binary.jpg,79,2,2,0,0,0,0,0,0,0,0,0,0
79_2_3,79_2_3_masked.jpg,79_2_3_binary.jpg,79,2,3,0,0,0,0,0,0,0,0,0,0
79_2_4,79_2_4_masked.jpg,79_2_4_binary.jpg,79,2,4,0,0,0,0,0,0,0,0,0,0
79_2_5,79_2_5_masked.jpg,79_2_5_binary.jpg,79,2,5,0,0,0,0,0,0,0,0,0,0
80_1_6,80_1_6_masked.jpg,80_1_6_binary.jpg,80,1,6,0,0,0,0,0,0,0,0,0,0
80_1_7,80_1_7_masked.jpg,80_1_7_binary.jpg,80,1,7,0,0,0,0,0,0,0,0,0,0
80_1_8,80_1_8_masked.jpg,80_1_8_binary.jpg,80,1,8,0,0,0,0,0,0,0,0,0,0
80_1_9,80_1_9_masked.jpg,80_1_9_binary.jpg,80,1,9,0,0,0,0,0,0,0,0,0,0
80_1_10,80_1_10_masked.jpg,80_1_10_binary.jpg,80,1,10,0,0,0,0,0,0,0,0,0,0
80_2_1,80_2_1_masked.jpg,80_2_1_binary.jpg,80,2,1,0,0,0,0,0,0,0,0,0,0
80_2_2,80_2_2_masked.jpg,80_2_2_binary.jpg,80,2,2,0,0,0,0,0,0,0,0,0,0
80_2_3,80_2_3_masked.jpg,80_2_3_binary.jpg,80,2,3,0,0,0,0,0,0,0,0,0,0
80_2_4,80_2_4_masked.jpg,80_2_4_binary.jpg,80,2,4,0,0,0,0,0,0,0,0,0,0
80_2_5,80_2_5_masked.jpg,80_2_5_binary.jpg,80,2,5,0,0,0,0,0,0,0,0,0,0
91_1_6,91_1_6_masked.jpg,91_1_6_binary.jpg,91,1,6,0,0,0,0,0,0,0,0,0,0
91_1_7,91_1_7_masked.jpg,91_1_7_binary.jpg,91,1,7,0,0,0,0,0,0,0,1,0,0
91_1_8,91_1_8_masked.jpg,91_1_8_binary.jpg,91,1,8,0,0,0,0,0,0,0,1,0,0
91_1_9,91_1_9_masked.jpg,91_1_9_binary.jpg,91,1,9,0,0,0,1,1,0,0,0,0,0
91_1_10,91_1_10_masked.jpg,91_1_10_binary.jpg,91,1,10,0,0,0,0,0,0,0,0,0,0
91_2_1,91_2_1_masked.jpg,91_2_1_binary.jpg,91,2,1,0,0,0,0,0,0,0,1,0,0
91_2_2,91_2_2_masked.jpg,91_2_2_binary.jpg,91,2,2,0,0,0,0,0,0,0,0,0,0
91_2_3,91_2_3_masked.jpg,91_2_3_binary.jpg,91,2,3,0,0,0,0,0,0,0,0,0,0
91_2_4,91_2_4_masked.jpg,91_2_4_binary.jpg,91,2,4,0,0,0,0,0,0,0,1,0,0
91_2_5,91_2_5_masked.jpg,91_2_5_binary.jpg,91,2,5,0,0,0,0,0,0,0,1,0,0
92_1_6,92_1_6_masked.jpg,92_1_6_binary.jpg,92,1,6,0,0,0,1,1,0,0,0,0,0
92_1_7,92_1_7_masked.jpg,92_1_7_binary.jpg,92,1,7,0,0,0,1,1,1,0,0,0,0
92_1_8,92_1_8_masked.jpg,92_1_8_binary.jpg,92,1,8,0,0,0,0,0,0,0,0,0,0
92_1_9,92_1_9_masked.jpg,92_1_9_binary.jpg,92,1,9,0,0,0,0,0,0,0,0,0,0
92_1_10,92_1_10_masked.jpg,92_1_10_binary.jpg,92,1,10,0,0,0,0,0,0,0,0,0,0
92_2_1,92_2_1_masked.jpg,92_2_1_binary.jpg,92,2,1,0,0,0,0,0,0,0,0,0,0
92_2_2,92_2_2_masked.jpg,92_2_2_binary.jpg,92,2,2,0,0,0,0,0,0,0,0,0,0
92_2_3,92_2_3_masked.jpg,92_2_3_binary.jpg,92,2,3,0,0,0,0,0,0,0,0,0,0
92_2_4,92_2_4_masked.jpg,92_2_4_binary.jpg,92,2,4,0,0,0,0,0,0,0,0,0,0
92_2_5,92_2_5_masked.jpg,92_2_5_binary.jpg,92,2,5,0,0,0,0,1,0,0,0,0,0
93_1_6,93_1_6_masked.jpg,93_1_6_binary.jpg,93,1,6,0,0,0,0,0,0,0,0,0,0
93_1_7,93_1_7_masked.jpg,93_1_7_binary.jpg,93,1,7,0,0,0,0,0,0,0,0,0,0
93_1_8,93_1_8_masked.jpg,93_1_8_binary.jpg,93,1,8,0,0,0,0,0,0,0,0,0,0
93_1_9,93_1_9_masked.jpg,93_1_9_binary.jpg,93,1,9,0,0,0,0,0,0,0,0,0,0
93_1_10,93_1_10_masked.jpg,93_1_10_binary.jpg,93,1,10,0,0,0,0,0,0,0,0,0,0
93_2_1,93_2_1_masked.jpg,93_2_1_binary.jpg,93,2,1,0,0,0,0,0,0,0,0,0,0
93_2_2,93_2_2_masked.jpg,93_2_2_binary.jpg,93,2,2,0,0,0,0,0,0,0,0,0,0
93_2_3,93_2_3_masked.jpg,93_2_3_binary.jpg,93,2,3,0,0,0,0,0,0,0,0,0,0
93_2_4,93_2_4_masked.jpg,93_2_4_binary.jpg,93,2,4,0,0,0,0,0,0,0,0,0,0
93_2_5,93_2_5_masked.jpg,93_2_5_binary.jpg,93,2,5,0,0,0,1,0,0,0,0,0,0
94_1_6,94_1_6_masked.jpg,94_1_6_binary.jpg,94,1,6,0,0,0,0,0,0,0,0,0,0
94_1_7,94_1_7_masked.jpg,94_1_7_binary.jpg,94,1,7,0,0,0,0,0,0,0,0,0,0
94_1_8,94_1_8_masked.jpg,94_1_8_binary.jpg,94,1,8,0,0,0,0,0,0,0,0,0,0
94_1_9,94_1_9_masked.jpg,94_1_9_binary.jpg,94,1,9,0,0,0,0,0,0,0,0,0,0
94_1_10,94_1_10_masked.jpg,94_1_10_binary.jpg,94,1,10,0,0,0,0,0,0,0,0,0,0
94_2_1,94_2_1_masked.jpg,94_2_1_binary.jpg,94,2,1,0,0,0,0,0,0,0,0,0,0
94_2_2,94_2_2_masked.jpg,94_2_2_binary.jpg,94,2,2,0,0,0,0,0,0,0,0,0,0
94_2_3,94_2_3_masked.jpg,94_2_3_binary.jpg,94,2,3,0,0,0,0,0,0,0,0,0,0
94_2_4,94_2_4_masked.jpg,94_2_4_binary.jpg,94,2,4,0,0,0,0,0,0,0,1,0,0
94_2_5,94_2_5_masked.jpg,94_2_5_binary.jpg,94,2,5,0,0,0,0,0,0,0,0,0,0
95_1_6,95_1_6_masked.jpg,95_1_6_binary.jpg,95,1,6,0,0,0,0,0,0,0,0,0,0
95_1_7,95_1_7_masked.jpg,95_1_7_binary.jpg,95,1,7,0,0,0,0,0,0,0,0,0,0
95_1_8,95_1_8_masked.jpg,95_1_8_binary.jpg,95,1,8,0,0,0,0,0,0,0,0,0,0
95_1_9,95_1_9_masked.jpg,95_1_9_binary.jpg,95,1,9,0,0,0,0,0,0,0,1,0,0
95_1_10,95_1_10_masked.jpg,95_1_10_binary.jpg,95,1,10,0,0,0,0,0,0,0,0,0,0
95_2_1,95_2_1_masked.jpg,95_2_1_binary.jpg,95,2,1,0,0,0,1,0,1,0,0,0,0
95_2_2,95_2_2_masked.jpg,95_2_2_binary.jpg,95,2,2,0,0,0,0,0,0,0,0,0,0
95_2_3,95_2_3_masked.jpg,95_2_3_binary.jpg,95,2,3,0,0,0,0,0,0,0,0,0,0
95_2_4,95_2_4_masked.jpg,95_2_4_binary.jpg,95,2,4,0,0,0,0,0,0,0,0,0,0
95_2_5,95_2_5_masked.jpg,95_2_5_binary.jpg,95,2,5,0,0,0,0,0,0,0,0,0,0
96_1_6,96_1_6_masked.jpg,96_1_6_binary.jpg,96,1,6,0,0,0,0,0,0,0,0,0,0
96_1_7,96_1_7_masked.jpg,96_1_7_binary.jpg,96,1,7,0,0,0,0,0,0,0,0,0,0
96_1_8,96_1_8_masked.jpg,96_1_8_binary.jpg,96,1,8,0,0,0,0,0,0,0,0,0,0
96_1_9,96_1_9_masked.jpg,96_1_9_binary.jpg,96,1,9,0,0,0,0,0,0,0,0,0,0
96_1_10,96_1_10_masked.jpg,96_1_10_binary.jpg,96,1,10,0,0,0,0,0,0,0,1,0,0
96_2_1,96_2_1_masked.jpg,96_2_1_binary.jpg,96,2,1,0,0,0,0,0,0,0,0,0,0
96_2_2,96_2_2_masked.jpg,96_2_2_binary.jpg,96,2,2,0,0,0,0,0,0,0,1,0,0
96_2_3,96_2_3_masked.jpg,96_2_3_binary.jpg,96,2,3,0,0,0,0,0,0,0,0,0,0
96_2_4,96_2_4_masked.jpg,96_2_4_binary.jpg,96,2,4,0,0,0,0,0,0,0,0,0,0
96_2_5,96_2_5_masked.jpg,96_2_5_binary.jpg,96,2,5,0,0,0,0,0,0,0,0,0,0
97_1_6,97_1_6_masked.jpg,97_1_6_binary.jpg,97,1,6,0,0,1,0,0,0,0,0,0,0
97_1_7,97_1_7_masked.jpg,97_1_7_binary.jpg,97,1,7,0,0,0,0,0,0,0,0,0,0
97_1_8,97_1_8_masked.jpg,97_1_8_binary.jpg,97,1,8,0,0,1,0,0,0,0,0,0,0
97_1_9,97_1_9_masked.jpg,97_1_9_binary.jpg,97,1,9,0,0,0,0,0,0,0,0,0,0
97_1_10,97_1_10_masked.jpg,97_1_10_binary.jpg,97,1,10,0,0,0,0,0,0,0,0,0,0
97_2_1,97_2_1_masked.jpg,97_2_1_binary.jpg,97,2,1,0,0,0,0,0,0,0,0,0,0
97_2_2,97_2_2_masked.jpg,97_2_2_binary.jpg,97,2,2,0,0,0,0,0,0,0,0,0,0
97_2_3,97_2_3_masked.jpg,97_2_3_binary.jpg,97,2,3,0,0,0,0,0,0,0,0,0,0
97_2_4,97_2_4_masked.jpg,97_2_4_binary.jpg,97,2,4,0,0,0,0,0,0,0,0,0,0
97_2_5,97_2_5_masked.jpg,97_2_5_binary.jpg,97,2,5,0,0,0,0,0,0,0,0,0,0
98_1_6,98_1_6_masked.jpg,98_1_6_binary.jpg,98,1,6,0,0,0,0,0,0,0,0,0,0
98_1_7,98_1_7_masked.jpg,98_1_7_binary.jpg,98,1,7,0,0,0,0,0,0,0,0,0,0
98_1_8,98_1_8_masked.jpg,98_1_8_binary.jpg,98,1,8,0,0,0,0,0,0,0,0,0,0
98_1_9,98_1_9_masked.jpg,98_1_9_binary.jpg,98,1,9,0,0,0,0,0,0,0,0,0,0
98_1_10,98_1_10_masked.jpg,98_1_10_binary.jpg,98,1,10,0,0,0,0,0,0,0,0,0,0
98_2_1,98_2_1_masked.jpg,98_2_1_binary.jpg,98,2,1,0,0,0,1,0,0,0,0,0,0
98_2_2,98_2_2_masked.jpg,98_2_2_binary.jpg,98,2,2,0,0,0,0,0,0,0,0,0,0
98_2_3,98_2_3_masked.jpg,98_2_3_binary.jpg,98,2,3,0,0,0,0,1,0,0,0,0,0
98_2_4,98_2_4_masked.jpg,98_2_4_binary.jpg,98,2,4,0,0,0,0,0,0,0,0,0,0
98_2_5,98_2_5_masked.jpg,98_2_5_binary.jpg,98,2,5,0,0,0,0,1,0,0,0,0,0
99_1_6,99_1_6_masked.jpg,99_1_6_binary.jpg,99,1,6,0,0,0,0,0,0,0,0,0,0
99_1_7,99_1_7_masked.jpg,99_1_7_binary.jpg,99,1,7,1,0,0,0,0,0,0,0,0,0
99_1_8,99_1_8_masked.jpg,99_1_8_binary.jpg,99,1,8,1,0,0,0,0,0,0,0,0,0
99_1_9,99_1_9_masked.jpg,99_1_9_binary.jpg,99,1,9,0,0,0,0,0,0,0,0,0,0
99_1_10,99_1_10_masked.jpg,99_1_10_binary.jpg,99,1,10,0,0,0,0,0,0,0,0,0,0
99_2_1,99_2_1_masked.jpg,99_2_1_binary.jpg,99,2,1,1,0,0,0,0,0,0,0,0,0
99_2_2,99_2_2_masked.jpg,99_2_2_binary.jpg,99,2,2,1,0,0,0,1,0,0,0,0,0
99_2_3,99_2_3_masked.jpg,99_2_3_binary.jpg,99,2,3,1,0,0,0,0,0,0,0,0,0
99_2_4,99_2_4_masked.jpg,99_2_4_binary.jpg,99,2,4,0,0,0,0,0,0,0,0,0,0
99_2_5,99_2_5_masked.jpg,99_2_5_binary.jpg,99,2,5,0,0,0,0,0,0,0,0,0,0
100_1_6,100_1_6_masked.jpg,100_1_6_binary.jpg,100,1,6,0,0,0,1,1,0,0,0,0,0
100_1_7,100_1_7_masked.jpg,100_1_7_binary.jpg,100,1,7,0,0,0,1,1,1,0,0,0,0
100_1_8,100_1_8_masked.jpg,100_1_8_binary.jpg,100,1,8,0,0,0,0,0,0,0,0,0,0
100_1_9,100_1_9_masked.jpg,100_1_9_binary.jpg,100,1,9,0,0,0,1,0,0,0,0,0,1
100_1_10,100_1_10_masked.jpg,100_1_10_binary.jpg,100,1,10,0,0,0,0,0,0,0,1,0,0
100_2_1,100_2_1_masked.jpg,100_2_1_binary.jpg,100,2,1,0,0,0,1,0,0,0,0,0,0
100_2_2,100_2_2_masked.jpg,100_2_2_binary.jpg,100,2,2,0,0,0,1,1,0,0,0,0,0
100_2_3,100_2_3_masked.jpg,100_2_3_binary.jpg,100,2,3,0,0,0,0,0,0,0,0,0,0
100_2_4,100_2_4_masked.jpg,100_2_4_binary.jpg,100,2,4,0,0,0,0,0,0,0,0,0,0
100_2_5,100_2_5_masked.jpg,100_2_5_binary.jpg,100,2,5,0,0,0,1,0,1,0,0,0,0
121_1_6,121_1_6_masked.jpg,121_1_6_binary.jpg,121,1,6,0,0,0,0,0,0,0,0,0,0
121_1_7,121_1_7_masked.jpg,121_1_7_binary.jpg,121,1,7,0,0,0,0,0,0,0,0,0,0
121_1_8,121_1_8_masked.jpg,121_1_8_binary.jpg,121,1,8,0,0,0,0,0,0,0,0,0,0
121_1_9,121_1_9_masked.jpg,121_1_9_binary.jpg,121,1,9,0,0,0,0,0,0,0,0,0,0
121_1_10,121_1_10_masked.jpg,121_1_10_binary.jpg,121,1,10,0,0,0,0,0,0,0,0,0,0
121_2_1,121_2_1_masked.jpg,121_2_1_binary.jpg,121,2,1,0,0,0,0,0,0,0,0,0,0
121_2_2,121_2_2_masked.jpg,121_2_2_binary.jpg,121,2,2,0,0,0,0,0,0,0,0,0,0
121_2_3,121_2_3_masked.jpg,121_2_3_binary.jpg,121,2,3,1,0,0,0,0,0,0,0,0,0
121_2_4,121_2_4_masked.jpg,121_2_4_binary.jpg,121,2,4,0,1,0,0,0,0,0,0,0,0
121_2_5,121_2_5_masked.jpg,121_2_5_binary.jpg,121,2,5,1,0,0,0,0,0,0,0,0,0
122_1_6,122_1_6_masked.jpg,122_1_6_binary.jpg,122,1,6,0,0,0,0,0,0,0,0,0,0
122_1_7,122_1_7_masked.jpg,122_1_7_binary.jpg,122,1,7,0,0,0,1,0,0,0,0,0,0
122_1_8,122_1_8_masked.jpg,122_1_8_binary.jpg,122,1,8,1,0,0,1,0,0,0,0,0,0
122_1_9,122_1_9_masked.jpg,122_1_9_binary.jpg,122,1,9,0,0,0,0,0,0,0,1,0,0
122_1_10,122_1_10_masked.jpg,122_1_10_binary.jpg,122,1,10,0,0,0,0,0,0,0,1,0,0
122_2_1,122_2_1_masked.jpg,122_2_1_binary.jpg,122,2,1,0,0,0,0,0,0,0,0,0,0
122_2_2,122_2_2_masked.jpg,122_2_2_binary.jpg,122,2,2,1,0,0,0,0,0,0,1,0,0
122_2_3,122_2_3_masked.jpg,122_2_3_binary.jpg,122,2,3,0,0,0,0,0,0,0,1,0,0
122_2_4,122_2_4_masked.jpg,122_2_4_binary.jpg,122,2,4,0,0,0,0,0,0,0,0,0,0
122_2_5,122_2_5_masked.jpg,122_2_5_binary.jpg,122,2,5,0,0,1,0,0,0,0,0,0,0
123_1_6,123_1_6_masked.jpg,123_1_6_binary.jpg,123,1,6,0,0,0,0,0,0,0,0,0,0
123_1_7,123_1_7_masked.jpg,123_1_7_binary.jpg,123,1,7,0,0,0,0,1,0,0,0,0,0
123_1_8,123_1_8_masked.jpg,123_1_8_binary.jpg,123,1,8,0,0,0,0,0,0,0,0,0,0
123_1_9,123_1_9_masked.jpg,123_1_9_binary.jpg,123,1,9,0,0,0,0,0,0,0,1,0,0
123_1_10,123_1_10_masked.jpg,123_1_10_binary.jpg,123,1,10,0,0,0,0,0,0,0,0,0,0
123_2_1,123_2_1_masked.jpg,123_2_1_binary.jpg,123,2,1,0,0,0,1,1,0,0,0,0,0
123_2_2,123_2_2_masked.jpg,123_2_2_binary.jpg,123,2,2,0,0,0,1,0,0,0,0,0,0
123_2_3,123_2_3_masked.jpg,123_2_3_binary.jpg,123,2,3,1,0,0,0,0,0,0,1,0,0
123_2_4,123_2_4_masked.jpg,123_2_4_binary.jpg,123,2,4,0,0,0,1,1,0,0,0,0,0
123_2_5,123_2_5_masked.jpg,123_2_5_binary.jpg,123,2,5,0,0,0,1,1,0,0,0,0,0
124_1_6,124_1_6_masked.jpg,124_1_6_binary.jpg,124,1,6,0,0,0,0,0,0,0,0,0,0
124_1_7,124_1_7_masked.jpg,124_1_7_binary.jpg,124,1,7,0,0,0,0,0,0,0,0,0,0
124_1_8,124_1_8_masked.jpg,124_1_8_binary.jpg,124,1,8,0,0,0,0,0,0,0,0,0,0
124_1_9,124_1_9_masked.jpg,124_1_9_binary.jpg,124,1,9,0,0,0,0,0,0,0,0,0,0
124_1_10,124_1_10_masked.jpg,124_1_10_binary.jpg,124,1,10,1,0,0,0,0,0,0,0,0,0
124_2_1,124_2_1_masked.jpg,124_2_1_binary.jpg,124,2,1,0,0,0,0,0,0,0,0,0,0
124_2_2,124_2_2_masked.jpg,124_2_2_binary.jpg,124,2,2,0,0,0,0,0,0,0,0,0,0
124_2_3,124_2_3_masked.jpg,124_2_3_binary.jpg,124,2,3,0,0,0,0,0,0,0,0,0,0
124_2_4,124_2_4_masked.jpg,124_2_4_binary.jpg,124,2,4,0,0,0,0,0,0,0,0,0,0
124_2_5,124_2_5_masked.jpg,124_2_5_binary.jpg,124,2,5,0,0,0,0,0,0,0,0,0,0
125_1_6,125_1_6_masked.jpg,125_1_6_binary.jpg,125,1,6,1,0,0,0,0,0,0,0,0,0
125_1_7,125_1_7_masked.jpg,125_1_7_binary.jpg,125,1,7,0,0,0,0,0,0,0,0,0,0
125_1_8,125_1_8_masked.jpg,125_1_8_binary.jpg,125,1,8,1,0,0,0,0,0,0,0,0,0
125_1_9,125_1_9_masked.jpg,125_1_9_binary.jpg,125,1,9,1,0,0,0,0,0,0,0,0,0
125_1_10,125_1_10_masked.jpg,125_1_10_binary.jpg,125,1,10,0,0,0,0,0,0,0,0,0,0
125_2_1,125_2_1_masked.jpg,125_2_1_binary.jpg,125,2,1,1,0,0,0,0,0,0,0,0,0
125_2_2,125_2_2_masked.jpg,125_2_2_binary.jpg,125,2,2,1,0,0,0,0,0,0,0,0,0
125_2_3,125_2_3_masked.jpg,125_2_3_binary.jpg,125,2,3,0,0,0,0,0,0,0,0,0,0
125_2_4,125_2_4_masked.jpg,125_2_4_binary.jpg,125,2,4,0,0,0,0,0,0,0,0,0,0
125_2_5,125_2_5_masked.jpg,125_2_5_binary.jpg,125,2,5,1,0,0,0,0,0,0,0,0,0
126_1_6,126_1_6_masked.jpg,126_1_6_binary.jpg,126,1,6,0,0,0,0,0,0,0,0,0,0
126_1_7,126_1_7_masked.jpg,126_1_7_binary.jpg,126,1,7,0,0,0,1,0,0,0,0,0,0
126_1_8,126_1_8_masked.jpg,126_1_8_binary.jpg,126,1,8,0,0,0,0,0,0,0,0,0,0
126_1_9,126_1_9_masked.jpg,126_1_9_binary.jpg,126,1,9,0,0,0,0,0,0,0,0,0,0
126_1_10,126_1_10_masked.jpg,126_1_10_binary.jpg,126,1,10,0,0,0,0,0,0,0,0,0,0
126_2_1,126_2_1_masked.jpg,126_2_1_binary.jpg,126,2,1,0,0,0,0,0,0,0,0,0,0
126_2_2,126_2_2_masked.jpg,126_2_2_binary.jpg,126,2,2,0,0,0,0,0,0,0,0,0,0
126_2_3,126_2_3_masked.jpg,126_2_3_binary.jpg,126,2,3,0,0,0,0,0,0,0,0,0,0
126_2_4,126_2_4_masked.jpg,126_2_4_binary.jpg,126,2,4,0,0,0,0,0,0,0,0,0,0
126_2_5,126_2_5_masked.jpg,126_2_5_binary.jpg,126,2,5,0,0,0,0,0,0,0,0,0,0
